FITPROB_Ibc,FITPROB_II,FITPROB_Ia,SNRMAX1,SNRMAX2,SHAPEPAR_Ia,COLORPAR_Ia,CHI2_Ibc,CHI2_Ia,CHI2_II,TOBSMIN_Ibc,DMU_Ia,TOBSMIN_II,Z_Ia,ITYPE_BEST,CLASS
1.73902e-05,8.90888e-07,0.0237472,12.05223,7.56394,-3.0,-1.0,38.00572,19.17477,45.08227,3.203,-0.1,39.203,1.30917,0,KN
0.466,0.44988,0.47446,6.37634,4.21557,-3.0,-0.1,9.71323,9.61974,9.89353,7.276,0.7,11.276,0.35789,0,Ia
0.7902,0.82869,0.85965,12.70795,12.53339,2.5,0.4,5.48441,4.69985,5.06408,8.241,1.5,-13.759,0.14963,0,KN
0.046547,0.00526597,0.2941,46.25811,22.89397,2.15625,-1.0,14.27217,9.60175,21.81722,42.277,-0.5,-16.723,1.22423,-9,KN
0.9391,0.30493,0.99837,13.59258,11.59667,0.4375,1.0,1.25896,0.45286,7.17538,-16.714,0.1,49.286,0.0836618,0,KN
0.99576,0.99998,0.99982,140.34267,130.83885,1.8125,0.4,0.93863,0.35867,0.18263,24.242,0.1,9.242,0.0584991,0,Ia
0.0534984,0.00630509,0.99983,112.81563,68.10473,-1.625,-1.0,15.30392,0.53345,19.67954,16.238,-0.3,9.238,0.17894,0,CC
0.84268,0.52646,0.92403,49.42493,23.92548,2.5,0.7,4.15713,3.1583,7.09462,10.238,0.7,9.238,0.10463,0,CC
4.91596e-14,4.1239e-16,1.90753e-06,8.3718,7.59529,-3.0,0.8,74.4779,36.82175,84.53343,-1.725,-0.5,-2.725,0.20463,0,KN
0.89778,0.92667,0.9991,13.25848,10.05677,1.8125,-0.8,2.22607,0.36677,1.92272,-20.714,-0.5,-15.714,0.7158,0,Ia
0.00536269,0.0210518,0.41448,29.29178,11.75511,-0.25,-1.0,18.37389,6.07824,14.89964,20.286,1.5,45.286,0.10463,0,KN
0.93506,0.9203,0.97413,50.30854,13.3939,-0.25,0.9,1.82516,1.25407,1.99344,16.275,1.1,13.275,0.0914895,0,CC
1.95966e-07,8.06168e-10,0.0107745,9.5239,4.41949,-3.0,-1.0,48.61506,21.45551,61.14503,48.276,0.9,-4.724,1.4,0,KN
0.99864,0.86709,1.0,57.3362,54.70103,-0.59375,0.3,0.65821,0.0128397,3.18795,-4.758,-0.5,12.242,0.0874881,0,CC
9.71695e-06,2.98857e-13,0.00769453,9.53746,8.18545,-3.0,0.9,43.27751,25.50107,83.57739,48.276,0.7,9.276,0.0782336,0,KN
0.99813,0.99617,0.99919,21.20203,20.75232,1.125,0.4,0.72574,0.56044,0.90874,21.255,1.5,11.255,0.0935584,0,CC
0.70811,0.69759,0.80877,20.74516,3.19249,-2.3125,-0.7,6.31413,5.28525,6.41676,32.276,-0.5,18.276,0.17498,0,Ia
0.88174,0.9962,0.99995,30.9319,14.02958,-2.3125,-0.1,2.37912,0.13858,0.61181,-9.754,0.1,18.246,0.25025,0,CC
0.91447,0.95325,0.30013,16.5007,5.50832,-3.0,-1.0,2.66135,8.38184,2.11422,-17.711,1.3,-17.711,0.20926,-9,KN
9.72046e-23,2.62548e-26,1.02823e-06,14.27834,5.07983,2.5,-1.0,122.57926,42.63664,139.78873,7.241,0.1,-16.759,0.73199,0,KN
0.66098,0.92791,0.99548,168.60541,156.13568,2.15625,-0.7,4.99163,0.9577,2.48915,-13.758,1.3,45.242,0.0547036,0,CC
0.0127207,0.0297275,0.0099156,23.53481,18.89548,-3.0,-1.0,17.83843,18.49763,15.53443,41.299,-0.5,48.299,1.33877,-9,KN
0.28371,0.32983,0.59745,19.53793,17.94771,2.5,-0.2,10.88452,7.38167,10.26026,10.241,1.5,46.241,0.16363,0,KN
0.99685,0.99814,1.0,11.22929,7.53025,-0.25,0.1,0.57175,0.0138849,0.47437,-20.703,1.1,-17.703,0.0978374,0,KN
0.99571,0.9852,0.99913,5.77701,4.99663,-3.0,-0.5,1.28698,0.82508,1.85267,-2.711,0.3,-0.711,0.21883,0,CC
0.4105,0.064089,0.85347,17.74674,16.62905,2.5,1.0,7.17885,3.32433,13.34713,-17.711,-0.5,48.289,0.15301,0,KN
0.99416,0.97851,0.99683,20.45392,19.48366,-1.96875,0.9,2.23928,1.93296,3.11781,15.276,1.3,1.276,0.0914895,-9,CC
0.99998,0.99999,1.0,281.09637,119.31397,2.5,0.1,0.32151,0.1308,0.22819,25.289,0.9,22.289,0.048917,0,CC
0.95726,0.20909,0.98807,8.08304,7.5936,-3.0,0.1,2.59286,1.73583,10.87143,2.238,0.9,11.238,0.14632,0,CC
0.52109,0.67388,0.9993,115.34206,32.66995,-0.59375,-1.0,7.14486,0.77669,5.7619,16.277,1.1,14.277,0.0800027,0,CC
2.23033e-13,1.70596e-24,1.73674e-09,22.04302,4.76203,2.5,-1.0,86.60949,66.05793,142.69992,50.22,-0.5,50.22,1.1448,0,KN
0.99511,0.99415,0.9985,26.44941,6.69271,2.5,0.3,1.33604,0.95819,1.40692,5.289,0.5,-6.711,0.17111,0,CC
0.18998,0.30085,0.84816,13.39641,-0.909239,2.5,-1.0,7.43913,2.0071,6.05556,6.276,1.3,-19.724,1.4,0,KN
0.77747,0.31235,0.9988,191.99586,116.89289,0.78125,-1.0,6.43527,1.54104,11.60523,14.276,1.5,10.276,0.0668984,0,Ia
0.10057,0.1855,0.80083,14.25636,13.99276,2.5,0.6,17.25455,6.16944,14.93493,6.276,1.5,-15.724,0.12795,0,KN
0.58571,0.70707,0.52611,10.12764,4.25669,-1.625,1.0,10.34511,11.03278,8.95146,-18.724,1.5,-17.724,0.10699,0,KN
0.000919725,5.60046e-10,0.0515234,14.45686,6.92276,-3.0,0.9,29.81116,18.20997,64.26542,47.276,1.5,48.276,0.0447317,0,KN
0.74095,0.90647,0.73357,23.68678,1.66214,-3.0,0.9,5.98965,6.06325,3.40459,-16.724,1.5,-17.724,0.0668984,0,CC
0.14571,0.30913,0.35698,31.21045,8.23935,-3.0,0.4,10.84082,7.73026,8.27312,-3.725,0.9,35.275,0.14963,0,CC
0.74923,0.37183,0.92678,39.91788,36.04134,1.8125,0.9,5.07775,2.50426,8.65949,20.241,0.9,10.241,0.0894665,0,Ia
0.0225364,2.1519e-06,0.4586,10.30693,6.49668,-2.65625,-1.0,16.29709,6.72005,38.78084,2.241,0.7,2.241,1.4,0,KN
5.0169e-05,2.30103e-06,0.00767379,8.85709,5.55964,-3.0,-0.7,31.50452,19.1691,38.62814,1.277,0.3,48.277,0.26169,0,KN
0.00667455,0.95785,0.31418,9.96107,8.24942,-3.0,-1.0,17.82881,7.07265,1.0569,-2.753,-0.1,-18.753,0.27366,-9,KN
0.99313,0.94044,0.99995,52.66875,22.52754,-1.96875,-0.6,1.47377,0.38284,2.90054,21.289,0.5,13.289,0.10699,0,Ia
0.97129,0.79048,0.77365,5.50029,4.54297,-3.0,-1.0,1.77397,4.84841,3.90652,-4.701,0.5,12.299,1.11948,-9,KN
0.76969,0.8756,0.43055,10.60554,4.64752,-3.0,-0.9,4.08708,8.03,3.09998,46.221,-0.1,-20.779,1.30917,-9,KN
0.98288,0.96772,0.99981,93.00072,72.4961,1.8125,-0.1,1.48334,0.36243,1.8491,8.255,1.5,45.255,0.07154,0,Ia
0.96266,0.89402,0.98683,77.50599,40.73194,2.5,-0.2,3.04064,2.25178,4.25257,-10.789,-0.5,-16.789,0.25591,0,Ia
0.0315568,0.12488,0.73394,8.29388,8.09132,2.5,-0.9,12.2469,2.77946,8.62735,1.247,0.9,20.247,1.4,0,KN
0.9955,0.99566,0.99853,14.46633,11.37102,2.5,0.3,0.65061,0.43661,0.64211,33.286,0.3,40.286,0.16363,0,CC
0.75985,0.75568,0.80052,5.70728,4.16015,-2.65625,0.4,4.9787,4.58841,5.01776,21.238,-0.1,19.238,0.20011,0,CC
0.21017,0.19837,0.25542,12.23566,8.61403,2.5,0.8,10.853,10.13879,11.0591,15.241,-0.5,13.241,0.34998,0,Ia
0.8572,0.60578,0.99712,5.95945,1.60546,1.125,-1.0,2.59924,0.32641,4.5267,29.297,-0.5,16.297,1.25191,0,KN
0.000384703,6.85032e-13,0.23156,9.47582,3.35828,-3.0,-1.0,24.72002,8.09036,68.9068,51.275,-0.5,0.275,1.33877,0,KN
6.21385e-05,6.94067e-07,0.0791804,8.07242,4.23284,-3.0,-1.0,40.38159,19.40645,51.72311,-4.724,0.5,-5.724,1.4,0,KN
0.000404068,0.000236448,0.000864322,13.92941,7.7427,-2.3125,-1.0,26.53449,24.68059,27.82592,48.299,-0.5,48.299,1.4,-9,KN
0.61942,0.9553,0.9305,72.47688,29.00863,2.5,-0.8,7.17004,3.69184,3.21179,5.23,0.3,-1.77,0.7158,0,CC
0.88004,0.85256,0.90375,10.63255,6.96699,2.5,0.8,3.73702,3.44062,4.0503,25.241,-0.5,14.241,0.36598,0,CC
0.99964,0.99935,0.99998,145.50638,-9.0,2.5,-0.3,0.0543396,0.0115933,0.0729986,-7.721,-0.3,9.279,0.40928,-9,CC
0.0733721,0.17549,0.45093,33.22874,29.74544,2.5,0.1,15.70197,8.8532,12.7241,-15.797,0.1,-13.797,0.16001,0,KN
1.33382e-14,1.32654e-14,6.24511e-08,30.78492,23.24115,-3.0,-0.3,82.79897,49.04051,82.81074,48.23,0.5,48.23,0.0547036,0,KN
0.00323772,0.00220387,0.28647,37.38557,23.49701,-3.0,0.0,21.38696,8.55161,22.35734,49.289,-0.5,49.289,0.0611746,0,KN
3.01588e-05,1.30471e-08,0.00563392,7.14953,7.07225,-3.0,0.9,38.57243,24.85164,57.04948,-3.727,-0.5,8.273,0.20926,0,KN
0.10859,0.99249,0.0832349,48.55893,6.77523,-3.0,1.0,10.40536,11.17094,0.48988,46.246,1.5,-14.754,0.0534939,2,KN
0.97275,0.96464,0.95198,19.36032,4.55751,-2.3125,1.0,2.24016,2.69573,2.43624,-21.701,1.5,-24.701,0.11441,0,CC
0.4256,0.000863913,0.96537,29.75851,12.14009,-2.65625,-0.1,7.03162,1.89598,22.80659,-7.749,1.5,7.251,0.11188,0,Ia
8.65408e-09,8.81999e-09,0.00039229,15.2884,12.09895,-2.3125,-1.0,62.2765,35.48195,62.23156,47.276,-0.3,47.276,1.33877,0,KN
0.98749,0.80209,0.99957,91.31259,68.91213,2.5,0.4,2.21996,0.93559,5.35762,19.23,0.3,9.23,0.07154,0,Ia
0.34719,0.16323,0.86046,7.74056,4.57299,-3.0,0.2,6.72339,2.57079,9.18883,-3.779,1.1,23.221,0.10231,0,KN
0.91356,0.98269,0.99801,42.17339,28.09505,2.5,-0.3,2.06567,0.48579,1.07303,6.241,1.1,-7.759,0.18712,0,Ia
0.00990033,0.019753,0.00491762,17.78503,2.25146,-3.0,-1.0,15.11054,18.58874,13.41903,34.276,-0.5,47.276,1.36904,-9,KN
1.96917e-13,1.20907e-13,5.92059e-07,13.63642,9.19323,-3.0,1.0,74.32168,41.70715,75.36502,50.241,1.5,50.241,0.0611746,0,KN
0.000558383,0.000560979,0.32632,12.68303,10.95161,-3.0,-1.0,25.7491,8.07158,25.7378,46.297,1.5,48.297,0.10463,0,KN
0.64777,0.88622,0.9978,40.17976,8.59147,2.5,0.2,5.99521,1.06518,3.66244,1.297,1.3,-19.703,0.14632,0,CC
0.99901,0.99933,0.99975,15.10467,14.86327,2.5,0.8,1.47601,1.08248,1.35022,-10.762,0.3,40.238,0.16001,0,Ia
0.93023,0.94402,0.96027,17.79591,14.56802,2.15625,0.1,1.88193,1.48831,1.71418,31.255,1.5,-12.745,0.14963,0,CC
0.97027,0.99997,0.99985,122.06358,70.23602,1.8125,0.5,2.30326,0.51317,0.21359,16.299,0.1,14.299,0.0978374,0,Ia
0.53446,0.0161299,0.99949,48.58733,24.9006,-1.625,1.0,6.04537,0.4876,15.59037,5.275,-0.5,11.275,0.12795,0,CC
0.42479,0.27979,0.42148,8.1798,7.04775,2.5,0.5,8.08936,8.12375,9.79397,-12.759,1.5,11.241,0.17894,0,Ia
0.97827,0.9377,0.98239,65.40838,17.64976,-0.9375,0.1,1.6096,1.95393,2.946,-17.701,-0.3,-16.701,0.28618,0,Ia
0.90715,0.90678,0.91203,9.73907,5.22553,0.78125,0.9,2.13217,2.08175,2.13591,25.246,1.3,-10.754,0.20463,0,CC
0.000468804,4.98244e-05,0.0703597,10.14092,2.74254,-3.0,-1.0,22.25236,10.17749,27.30154,-1.725,-0.5,-0.725,1.33877,0,KN
1.29679e-19,1.85206e-20,3.56631e-07,29.42033,14.00439,-3.0,-0.3,107.40862,45.07189,111.52228,49.23,0.1,49.23,0.0559406,0,KN
0.85874,0.93993,0.93799,43.64937,25.39197,-2.65625,-0.3,2.5858,1.7897,1.76577,-4.754,1.3,36.246,0.14308,0,CC
0.31103,0.00338769,0.25407,10.43883,8.23488,-3.0,-0.8,5.95089,7.78771,19.50708,4.241,-0.1,13.241,0.26169,0,KN
3.5896e-07,4.64992e-07,0.029882,64.46483,39.992,-3.0,-0.9,42.83492,15.52004,42.25208,46.241,0.3,46.241,0.0559406,0,KN
7.944e-07,4.61779e-21,2.07657e-06,22.03116,5.24483,-3.0,1.0,36.38777,34.29833,105.01922,51.275,0.7,51.275,0.0409045,-9,KN
0.00181641,0.00127938,0.17421,47.92304,19.24201,-3.0,0.0,21.02411,8.98875,21.86803,50.286,-0.5,50.286,0.0584991,0,KN
0.99186,0.96872,0.99358,11.33641,1.9206,-2.3125,-0.3,1.15818,1.07214,1.82859,9.275,1.5,-32.725,0.34998,0,CC
0.9424,0.99515,0.99998,250.89529,195.01866,1.125,-0.4,2.86739,0.30875,1.33245,4.241,1.3,-7.759,0.0584991,0,Ia
0.69661,0.7724,0.97316,9.6943,9.04107,2.5,0.4,3.85261,1.27238,3.28436,-17.714,0.7,49.286,0.13992,0,Ia
0.85618,0.92778,0.95104,34.8304,30.39741,2.5,0.3,3.29759,1.62126,1.91008,-17.745,0.5,-16.745,0.18712,0,KN
4.12556e-14,1.15336e-14,5.46313e-05,10.34177,8.53051,-2.65625,-1.0,85.51789,37.08856,88.31854,48.273,0.3,48.273,1.4,0,KN
0.99957,0.99974,0.99999,83.63258,68.53857,-3.0,-0.8,0.46488,0.13832,0.39822,13.255,-0.1,23.255,0.17894,0,CC
1.14583e-22,3.63837e-24,1.58141e-07,28.85137,13.78563,-3.0,-0.5,115.96472,42.33152,123.09907,41.275,1.1,51.275,0.0409045,-9,KN
0.94146,0.92324,0.99547,7.97839,7.55693,2.5,-0.4,1.74669,0.65182,1.96111,-18.714,-0.5,-15.714,0.34224,0,KN
0.19702,0.00750126,0.96146,12.10916,5.50562,-3.0,0.6,8.60531,1.47003,17.53647,39.221,0.5,11.221,0.095674,0,KN
0.61436,0.61612,0.73467,24.42752,15.98575,2.5,-0.4,4.46242,3.56975,4.44922,-5.754,1.5,-7.754,0.20011,0,Ia
0.66401,0.58928,0.67585,26.27501,15.63344,0.78125,1.0,8.54284,8.41351,9.35372,13.273,1.1,10.273,0.10005,-9,Ia
0.0531707,0.0052792,0.0471874,10.75797,7.2162,2.5,-1.0,13.89011,15.68055,20.138,47.242,-0.5,16.242,1.00106,1,KN
0.9509,0.999,0.93127,20.97192,9.4918,-0.59375,0.5,2.7159,3.04861,0.59759,-15.779,-0.5,-19.779,0.34998,0,CC
0.90209,0.90373,0.99984,68.05248,57.28549,0.78125,-0.4,2.18333,0.20365,2.16691,22.221,1.5,12.221,0.0572055,0,Ia
0.00816115,0.000312851,0.10679,8.02552,6.11488,-3.0,-1.0,19.00837,13.14996,27.15255,-3.759,0.5,16.241,1.28022,0,KN
0.99863,0.99731,0.99819,34.07549,14.43052,2.5,-0.4,0.93391,1.00978,1.12699,26.277,-0.3,11.277,0.65456,-9,CC
0.27784,0.26902,0.97916,82.74228,54.40908,-1.96875,-1.0,7.49072,1.15264,6.40225,31.209,1.3,15.209,0.0800027,0,CC
0.0205294,0.0176001,0.000219467,5.1537,2.88805,-3.0,-0.8,18.09445,31.75544,18.5277,-4.77,-0.5,-0.77,1.28022,-9,KN
1.55496e-12,1.84102e-12,0.000212698,24.22515,20.19876,2.5,-1.0,77.49083,33.63758,77.11528,48.273,-0.5,48.273,1.28022,0,KN
0.74987,0.93343,0.99865,35.85418,6.8216,-0.25,-0.6,5.90019,1.24196,3.64067,16.276,-0.1,14.276,0.29927,0,Ia
0.56231,0.48049,0.51389,17.3521,6.13312,-3.0,-0.9,6.76391,7.2125,7.53179,2.23,-0.3,3.23,1.33877,-9,KN
0.0864453,0.0597816,0.3769,8.96099,3.67427,-3.0,-1.0,12.45879,7.51905,13.55036,-3.759,-0.1,0.241,1.09473,0,KN
0.98902,0.96821,1.0,126.2586,113.54969,0.4375,-0.4,1.27797,0.0184527,1.83907,22.255,0.9,11.255,0.0534939,0,Ia
0.99906,0.88954,0.99837,80.42498,69.28044,1.125,1.0,0.20494,0.45249,1.69492,-14.714,-0.3,49.286,0.0418295,-9,KN
0.9731,0.37512,0.9892,35.28674,22.93592,-1.96875,-0.2,3.31193,2.60868,10.77737,1.238,1.5,45.238,0.07154,0,CC
0.84363,0.73565,0.91451,15.24439,15.09731,2.5,-0.1,4.14693,3.29491,5.20322,11.242,1.3,13.242,0.13992,0,CC
0.0285401,0.0295156,0.85825,16.65469,1.03662,-3.0,-1.0,14.09988,1.93365,12.41565,49.246,-0.5,49.246,1.30917,0,KN
1.71149e-30,7.44184e-30,5.00065e-12,35.66631,13.13732,-3.0,-0.3,172.17736,79.56279,169.05719,47.276,0.9,47.276,0.0478353,0,KN
0.00116007,0.000153296,0.0076313,6.0273,4.33412,-3.0,-1.0,23.95546,20.82352,28.86228,-3.762,0.1,0.238,1.30917,-9,KN
0.80668,0.32333,0.99451,57.42992,39.07431,2.5,-0.4,4.52746,1.38124,9.22926,9.241,-0.3,30.241,0.34998,0,Ia
6.35667e-12,2.39771e-14,4.05277e-06,8.30294,6.38096,-3.0,-1.0,66.85883,37.33493,78.81905,-14.759,-0.1,9.241,1.30917,0,KN
9.00765e-27,1.85479e-27,1.99976e-10,22.66561,21.79813,-3.0,-0.7,148.1367,66.60145,151.47303,50.273,1.5,50.273,0.0409045,0,KN
0.97083,0.97161,0.97621,5.58335,3.67156,2.15625,1.0,1.31487,1.21363,1.30078,-0.714,1.5,-10.714,0.11441,0,CC
0.75912,0.59498,0.81953,15.7931,3.02434,2.5,0.3,3.38558,2.91428,4.60802,-16.754,1.5,-17.754,0.20926,0,CC
0.9371,0.00177596,0.99849,13.58184,8.83345,-3.0,-0.8,3.5749,1.27667,26.37104,-4.77,-0.1,11.23,0.33467,0,CC
0.99992,0.92786,0.99992,454.83444,282.54129,-1.28125,-0.8,0.62141,0.62803,3.73683,15.23,-0.1,7.23,0.0427753,0,Ia
0.91691,0.99665,0.99971,43.12666,21.45667,-0.9375,-0.2,3.26127,0.61632,1.1989,-13.759,0.7,-15.759,0.21399,0,Ia
0.67857,0.62842,0.69403,12.05988,6.57813,-3.0,0.5,7.48941,7.32939,8.00431,5.276,0.3,10.276,0.22884,0,CC
0.68224,0.745,0.81129,21.59645,18.52121,-3.0,0.3,6.56567,5.25773,5.94909,0.211,0.9,36.211,0.10699,0,KN
0.89376,0.99817,0.9988,105.13366,60.68837,1.46875,0.0,4.96113,1.54174,1.33992,17.203,1.1,12.203,0.0800027,-9,Ia
0.8749,0.73385,0.99978,83.0323,32.08117,-2.65625,-1.0,3.79763,0.56884,5.21981,18.289,0.5,12.289,0.0654191,0,Ia
0.9327,0.8604,0.94077,21.68139,18.15285,-1.96875,1.0,3.02625,2.89511,3.96357,15.241,0.3,8.241,0.13683,0,Ia
0.0913657,0.0216267,0.60909,16.19173,1.82447,-3.0,-1.0,9.48052,3.5948,13.19404,-16.746,1.5,-5.746,1.4,0,KN
0.99495,0.99641,0.99985,69.37169,54.19352,2.5,-0.2,0.67809,0.19782,0.59956,-10.703,-0.3,21.297,0.14308,0,Ia
0.16773,1.18454e-07,0.00193997,14.49663,3.12434,2.15625,-1.0,7.79796,18.97847,40.49873,49.209,-0.5,50.209,1.19715,1,KN
1.25345e-06,2.16252e-08,0.00654419,9.51693,6.16806,-3.0,-1.0,40.00965,19.5831,49.1065,-2.759,-0.3,-4.759,1.11948,0,KN
0.13273,0.44411,0.40027,32.10268,31.12181,2.5,0.8,13.71769,9.41058,8.9262,6.241,-0.3,-13.759,0.16733,0,KN
0.96429,0.93835,0.96155,85.63888,68.70223,0.09375,0.0,2.44396,2.50398,2.93528,30.241,0.7,9.241,0.0935584,0,Ia
0.1858,0.0818305,0.39804,6.23157,3.32936,-3.0,-1.0,8.78898,6.22895,11.2193,9.247,0.5,5.247,0.28618,0,KN
1.56945e-27,4.09475e-27,1.08701e-07,13.5195,11.31359,-3.0,-1.0,142.43534,45.51343,140.44813,-2.701,1.5,50.299,0.095674,0,KN
0.0729693,0.0677531,0.56883,20.17967,14.57961,2.5,-0.1,11.54325,4.80672,11.75128,50.286,-0.5,50.286,0.22378,0,KN
0.95673,0.0116538,0.99986,35.39401,24.32156,-0.9375,-0.2,1.54096,0.19548,14.71465,-17.703,0.1,49.297,0.0654191,0,KN
6.66287e-11,4.58317e-20,1.57251e-07,21.88461,10.98983,-3.0,1.0,59.16107,42.34393,103.53669,41.275,-0.1,50.275,0.0547036,-9,KN
0.94995,0.95474,0.97111,18.66021,17.29868,0.78125,0.7,2.16812,1.77776,2.08921,-6.758,-0.5,7.242,0.16363,0,CC
0.000142903,5.05929e-06,0.000518602,11.09547,4.79796,-2.65625,-1.0,29.02954,25.92896,36.82649,43.238,-0.5,-3.762,1.33877,-9,KN
0.10822,0.0411158,0.47502,7.92572,4.70073,-3.0,1.0,11.77458,6.56965,14.62517,4.242,0.1,11.242,0.0978374,0,KN
0.9807,0.9681,0.99261,21.32758,15.76524,-2.65625,-0.9,1.11897,0.77951,1.36243,7.241,0.7,19.241,0.29927,0,CC
0.99826,0.97452,0.99994,25.64237,6.57678,2.5,1.0,0.71029,0.25184,1.70122,9.275,0.5,6.275,0.16733,0,Ia
0.00356655,0.00169266,0.0238781,4.00842,3.28465,-3.0,-0.9,22.84685,17.6656,24.78162,-4.723,-0.3,-0.723,1.07052,0,KN
1.16629e-15,1.6526e-13,1.26918e-05,16.11496,7.62195,-3.0,1.0,90.72177,38.76665,79.95121,44.203,0.1,50.203,0.0598219,0,KN
0.6252,0.53187,0.89075,11.22943,3.72696,-3.0,-0.8,6.19681,3.60671,7.04419,3.276,0.5,48.276,0.0800027,0,KN
0.10616,0.00569317,0.99804,39.57028,22.56676,-3.0,-1.0,13.16911,1.03115,21.60943,42.289,-0.1,20.289,0.19135,0,CC
0.99956,0.99871,0.99989,54.49218,54.23034,-0.9375,0.2,0.46748,0.30486,0.64736,30.22,0.5,22.22,0.0782336,0,Ia
0.000291937,1.62411e-11,0.0862577,7.41623,6.83013,-3.0,-1.0,29.20444,13.83174,67.3879,3.236,1.5,17.236,0.10005,0,KN
0.000178244,0.0797235,0.000212424,32.50983,9.6964,-3.0,0.4,32.2781,31.83752,15.43238,42.276,1.3,-17.724,0.0731577,2,KN
0.67043,0.29483,0.99227,32.67754,29.81392,-1.96875,-0.2,4.04617,0.79259,6.11885,-3.754,1.5,15.246,0.0572055,0,CC
0.15956,0.093221,0.46928,8.25549,3.1212,2.5,-0.8,11.81703,7.64117,13.5858,9.289,0.3,27.289,0.95728,0,KN
0.45766,0.723,0.8165,30.56767,28.72854,2.5,0.1,5.6997,2.22994,3.65684,-16.753,0.7,-14.753,0.12795,0,KN
0.94564,0.90786,0.96472,17.17441,15.60496,1.125,0.6,3.41325,2.98933,4.0535,40.241,1.5,22.241,0.10699,0,CC
0.0102783,0.0387603,0.0868574,20.1756,14.71271,-2.65625,0.5,20.01529,13.80988,16.26349,-9.759,1.5,36.241,0.0894665,0,CC
8.08001e-06,5.36024e-07,0.00145129,10.07201,8.37116,2.5,-0.9,31.325,19.65352,37.2404,-0.759,-0.5,23.241,1.30917,0,KN
0.95177,0.0627978,0.96487,12.38392,6.4902,-0.9375,-1.0,2.13859,1.90574,13.4067,-2.714,0.3,3.286,1.09473,0,CC
5.31171e-17,4.49466e-20,2.32576e-06,14.51358,7.29459,2.5,-0.7,91.78724,38.60378,106.67293,41.241,-0.5,50.241,0.22884,0,KN
0.000243033,1.54634e-05,0.0139847,6.96334,4.11752,-3.0,-1.0,25.79558,17.58591,32.12179,-1.753,0.1,-2.753,1.28022,0,KN
1.76965e-05,0.000672684,0.13887,121.21986,77.15674,-3.0,-1.0,33.93727,10.99416,25.29476,45.277,-0.1,48.277,0.0639725,0,KN
0.99345,0.94412,0.9995,64.75622,51.45085,0.09375,1.0,1.45363,0.48493,2.83776,24.241,-0.3,12.241,0.11188,0,Ia
0.69195,0.48321,0.91362,37.42293,18.77085,2.5,0.3,3.88708,2.06508,5.48549,-17.745,0.7,-17.745,0.14632,0,CC
0.99667,0.98974,0.99764,17.67398,2.68253,-0.9375,-0.7,0.58326,0.51577,0.88055,8.275,1.5,5.275,0.40023,0,Ia
0.82439,0.72336,0.88259,18.99529,7.43275,1.125,1.0,4.34848,3.70642,5.31575,-16.762,1.5,-20.762,0.12235,0,Ia
0.29315,0.11089,0.96728,17.37678,12.45711,-3.0,-0.6,6.13664,0.93968,8.95461,2.238,1.5,46.238,0.0894665,0,KN
0.0153538,0.0248179,0.0138346,9.92775,8.28585,-3.0,-1.0,20.44545,22.25977,19.04442,11.203,0.7,49.203,1.4,-9,KN
0.99557,0.99828,0.99953,26.58137,3.41152,1.8125,0.2,0.64657,0.29245,0.4607,-11.725,0.5,-12.725,0.31296,0,CC
0.0507682,0.0159218,0.54014,9.15901,5.5318,-3.0,-0.9,20.97361,10.86949,24.77579,-5.724,0.1,12.276,1.30917,0,KN
0.0867435,0.0648873,0.0239243,12.18035,4.18065,-2.65625,-0.9,15.15583,20.61752,16.09681,42.276,-0.1,-19.724,1.30917,-9,KN
5.57029e-06,2.66067e-07,0.000723475,8.74928,6.32537,2.5,-1.0,42.72432,30.44761,50.00746,1.276,-0.3,19.276,1.28022,0,KN
0.96169,0.96152,0.99926,51.71937,39.69793,2.5,-0.3,3.06425,1.06936,3.06851,-9.77,1.5,35.23,0.10231,-9,Ia
0.0178592,0.00199159,0.3347,20.41744,15.61534,-3.0,-0.6,16.92909,7.97622,22.61122,-3.745,1.5,16.255,0.0894665,0,KN
4.35111e-05,1.51643e-16,0.000635684,17.3868,6.13303,-3.0,1.0,33.83551,27.26708,92.39529,39.23,0.3,48.23,0.0500232,0,KN
1.34107e-07,5.49021e-08,0.0090964,30.77429,14.42163,-3.0,-0.3,45.04384,18.72427,47.03692,46.241,0.5,46.241,0.0598219,0,KN
0.53338,0.40701,0.64462,15.70361,5.99135,2.5,-0.9,7.03015,6.02329,8.27572,10.277,1.5,0.277,0.57238,0,CC
3.40344e-21,9.78249e-27,1.9159e-11,13.9562,8.09384,-3.0,0.0,115.09635,67.02614,141.84979,40.23,1.5,49.23,0.04,0,KN
0.0420327,0.0110104,0.25979,10.47441,0.54581,-3.0,-1.0,11.51745,6.50903,14.85275,-0.724,-0.1,20.276,1.4,-9,KN
0.95355,0.90376,0.97691,17.95263,2.55097,-3.0,-0.4,3.24998,2.63882,4.1138,6.276,-0.5,15.276,0.35789,0,CC
0.77278,0.89022,0.54491,26.65548,21.3519,2.5,-0.2,4.8567,6.92353,3.61334,-17.77,-0.1,-17.77,0.31296,0,KN
0.96584,0.9715,0.98511,28.25854,9.84494,1.125,-0.1,2.409,1.85593,2.27249,10.299,-0.3,7.299,0.39138,0,Ia
0.99208,0.99725,0.99996,68.47654,55.87465,0.4375,0.4,0.79968,0.13127,0.54502,31.247,0.1,7.247,0.0836618,0,CC
